USAF,YR--MODAHRMN,DIR,SPD,GUS,TEMP,MAX,MIN
29500,201606011200,170.0,11.0,,73.0,,
29500,201606011300,150.0,9.0,,72.0,,
29500,201606011400,230.0,9.0,,71.0,,
29500,201606011500,220.0,11.0,,70.0,,
29500,201606011600,170.0,9.0,,70.0,,
29500,201606011700,170.0,7.0,,70.0,,
29500,201606011800,200.0,4.0,,67.0,75.0,66.0
29500,201606011900,220.0,4.0,,65.0,,
29500,201606012000,230.0,4.0,,61.0,,
29500,201606012100,270.0,4.0,,60.0,,
29500,201606012200,260.0,7.0,,60.0,,
29500,201606012300,290.0,4.0,,59.0,,
29500,201606020000,,,,58.0,,
29500,201606020100,,,,58.0,,
29500,201606020200,300.0,2.0,,58.0,,
29500,201606020300,320.0,2.0,,59.0,,
29500,201606020400,320.0,4.0,,60.0,,
29500,201606020500,350.0,7.0,,64.0,,
29500,201606020600,340.0,7.0,,64.0,67.0,57.0
29500,201606020700,330.0,7.0,,68.0,,
29500,201606020800,330.0,9.0,,70.0,,
29500,201606020900,330.0,9.0,,74.0,,
29500,201606021000,340.0,9.0,,75.0,,
29500,201606021100,320.0,9.0,,75.0,,
29500,201606021200,320.0,9.0,,77.0,,
29500,201606021300,90.0,2.0,,75.0,,
29500,201606021400,320.0,11.0,,76.0,,
29500,201606021500,310.0,13.0,,75.0,,
29500,201606021600,320.0,13.0,,76.0,,
29500,201606021700,330.0,11.0,,74.0,,
29500,201606021800,30.0,4.0,,72.0,79.0,63.0
29500,201606021900,30.0,2.0,,71.0,,
29500,201606022000,300.0,2.0,,65.0,,
29500,201606022100,300.0,7.0,,64.0,,
29500,201606022200,310.0,4.0,,63.0,,
29500,201606022300,330.0,7.0,,61.0,,
29500,201606030000,80.0,2.0,,59.0,,
29500,201606030100,330.0,2.0,,59.0,,
29500,201606030200,300.0,4.0,,59.0,,
29500,201606030300,320.0,2.0,,60.0,,
29500,201606030400,300.0,2.0,,60.0,,
29500,201606030500,290.0,4.0,,62.0,,
29500,201606030600,330.0,7.0,,65.0,73.0,59.0
29500,201606030700,330.0,9.0,,67.0,,
29500,201606030800,330.0,7.0,,69.0,,
29500,201606030900,320.0,13.0,,71.0,,
29500,201606031000,310.0,16.0,,70.0,,
29500,201606031100,320.0,16.0,,72.0,,
29500,201606031200,310.0,18.0,,68.0,,
29500,201606031300,300.0,22.0,,67.0,,
29500,201606031400,310.0,25.0,,65.0,,
29500,201606031500,310.0,22.0,,65.0,,
29500,201606031600,310.0,22.0,,62.0,,
29500,201606031700,320.0,22.0,,63.0,,
29500,201606031800,310.0,18.0,,61.0,72.0,61.0
29500,201606031900,300.0,16.0,,60.0,,
29500,201606032000,310.0,18.0,,60.0,,
29500,201606032100,320.0,18.0,,61.0,,
29500,201606032200,330.0,18.0,,60.0,,
29500,201606032300,330.0,16.0,,59.0,,
29500,201606040000,320.0,13.0,,58.0,,
29500,201606040100,330.0,13.0,,58.0,,
29500,201606040200,330.0,7.0,,56.0,,
29500,201606040300,360.0,7.0,,56.0,,
29500,201606040400,10.0,7.0,,57.0,,
29500,201606040500,30.0,7.0,,59.0,,
29500,201606040600,30.0,4.0,,61.0,61.0,56.0
29500,201606040700,330.0,11.0,,61.0,,
29500,201606040800,330.0,11.0,,61.0,,
29500,201606040900,350.0,11.0,,62.0,,
29500,201606041000,310.0,16.0,,60.0,,
29500,201606041100,310.0,20.0,,60.0,,
29500,201606041200,310.0,25.0,,59.0,,
29500,201606041300,300.0,25.0,,58.0,,
29500,201606041400,310.0,22.0,,58.0,,
29500,201606041500,300.0,22.0,,58.0,,
29500,201606041600,320.0,22.0,,58.0,,
29500,201606041700,310.0,22.0,,56.0,,
29500,201606041800,320.0,20.0,,56.0,62.0,55.0
29500,201606041900,320.0,20.0,,55.0,,
29500,201606042000,320.0,16.0,,54.0,,
29500,201606042100,340.0,16.0,,53.0,,
29500,201606042200,330.0,16.0,,53.0,,
29500,201606042300,330.0,13.0,,52.0,,
29500,201606050000,350.0,11.0,,52.0,,
29500,201606050100,330.0,9.0,,52.0,,
29500,201606050200,360.0,7.0,,51.0,,
29500,201606050300,300.0,7.0,,52.0,,
29500,201606050400,280.0,4.0,,52.0,,
29500,201606050500,230.0,7.0,,53.0,,
29500,201606050600,250.0,9.0,,54.0,56.0,51.0
29500,201606050700,270.0,7.0,,55.0,,
29500,201606050800,330.0,13.0,,55.0,,
29500,201606050900,20.0,22.0,,55.0,,
29500,201606051000,360.0,18.0,,56.0,,
29500,201606051100,340.0,20.0,,57.0,,
29500,201606051200,320.0,22.0,,57.0,,
29500,201606051300,320.0,22.0,,58.0,,
29500,201606051400,340.0,20.0,,57.0,,
29500,201606051500,350.0,16.0,,56.0,,
29500,201606051600,340.0,20.0,,56.0,,
29500,201606051700,320.0,20.0,,55.0,,
29500,201606051800,320.0,18.0,,56.0,58.0,54.0
29500,201606051900,320.0,16.0,,55.0,,
29500,201606052000,20.0,11.0,,53.0,,
29500,201606052100,360.0,9.0,,51.0,,
29500,201606052200,360.0,9.0,,50.0,,
29500,201606052300,10.0,11.0,,49.0,,
29500,201606060000,360.0,7.0,,48.0,,
29500,201606060100,360.0,9.0,,48.0,,
29500,201606060200,340.0,9.0,,49.0,,
29500,201606060300,350.0,9.0,,50.0,,
29500,201606060400,350.0,11.0,,51.0,,
29500,201606060500,340.0,16.0,,51.0,,
29500,201606060600,340.0,16.0,,51.0,56.0,47.0
29500,201606060700,340.0,18.0,,52.0,,
29500,201606060800,340.0,16.0,,53.0,,
29500,201606060900,330.0,16.0,,55.0,,
29500,201606061000,340.0,16.0,,56.0,,
29500,201606061100,320.0,11.0,,58.0,,
29500,201606061200,310.0,13.0,,58.0,,
29500,201606061300,310.0,13.0,,58.0,,
29500,201606061400,310.0,13.0,,59.0,,
29500,201606061500,310.0,13.0,,58.0,,
29500,201606061600,280.0,13.0,,58.0,,
29500,201606061700,250.0,16.0,,56.0,,
29500,201606061800,270.0,11.0,,56.0,60.0,51.0
29500,201606061900,250.0,16.0,,55.0,,
29500,201606062000,240.0,11.0,,53.0,,
29500,201606062100,230.0,11.0,,52.0,,
29500,201606062200,230.0,9.0,,52.0,,
29500,201606062300,230.0,11.0,,52.0,,
29500,201606070000,220.0,9.0,,53.0,,
29500,201606070100,210.0,11.0,,53.0,,
29500,201606070200,190.0,11.0,,53.0,,
29500,201606070300,180.0,16.0,,54.0,,
29500,201606070400,190.0,16.0,,55.0,,
29500,201606070500,190.0,13.0,,55.0,,
29500,201606070600,180.0,11.0,,56.0,57.0,52.0
29500,201606070700,170.0,13.0,,57.0,,
29500,201606070800,160.0,13.0,,60.0,,
29500,201606070900,160.0,11.0,,60.0,,
29500,201606071000,160.0,11.0,,62.0,,
29500,201606071100,150.0,9.0,,62.0,,
29500,201606071200,160.0,11.0,,62.0,,
29500,201606071300,150.0,11.0,,62.0,,
29500,201606071400,160.0,11.0,,62.0,,
29500,201606071500,180.0,7.0,,64.0,,
29500,201606071600,170.0,7.0,,62.0,,
29500,201606071700,160.0,11.0,,60.0,,
29500,201606071800,170.0,7.0,,60.0,65.0,56.0
29500,201606071900,180.0,7.0,,57.0,,
29500,201606072000,180.0,7.0,,56.0,,
29500,201606072100,150.0,11.0,,56.0,,
29500,201606072200,170.0,9.0,,56.0,,
29500,201606072300,200.0,7.0,,57.0,,
29500,201606080000,220.0,13.0,,59.0,,
29500,201606080100,230.0,13.0,,60.0,,
29500,201606080200,250.0,16.0,,58.0,,
29500,201606080300,270.0,13.0,,58.0,,
29500,201606080400,310.0,18.0,,57.0,,
29500,201606080500,310.0,20.0,,55.0,,
29500,201606080600,320.0,25.0,,52.0,60.0,52.0
29500,201606080700,320.0,29.0,,51.0,,
29500,201606080800,320.0,22.0,,49.0,,
29500,201606080900,320.0,27.0,,50.0,,
29500,201606081000,320.0,31.0,,51.0,,
29500,201606081100,310.0,34.0,,51.0,,
29500,201606081200,310.0,34.0,,51.0,,
29500,201606081300,310.0,29.0,,52.0,,
29500,201606081400,300.0,29.0,,52.0,,
29500,201606081500,300.0,25.0,,54.0,,
29500,201606081600,300.0,31.0,,54.0,,
29500,201606081700,300.0,25.0,,54.0,,
29500,201606081800,290.0,20.0,,53.0,55.0,48.0
29500,201606081900,280.0,18.0,,53.0,,
29500,201606082000,290.0,18.0,,52.0,,
29500,201606082100,290.0,22.0,,52.0,,
29500,201606082200,290.0,22.0,,52.0,,
29500,201606082300,290.0,25.0,,51.0,,
29500,201606090000,290.0,25.0,,51.0,,
29500,201606090100,300.0,27.0,,50.0,,
29500,201606090200,300.0,27.0,,49.0,,
29500,201606090300,300.0,27.0,,49.0,,
29500,201606090400,300.0,29.0,,49.0,,
29500,201606090500,310.0,27.0,,49.0,,
29500,201606090600,310.0,29.0,,50.0,53.0,49.0
29500,201606090700,300.0,29.0,,49.0,,
29500,201606090800,300.0,29.0,,49.0,,
29500,201606090900,310.0,31.0,,50.0,,
29500,201606091000,310.0,31.0,,49.0,,
29500,201606091100,310.0,31.0,,49.0,,
29500,201606091200,300.0,31.0,,50.0,,
29500,201606091300,310.0,29.0,,51.0,,
29500,201606091400,310.0,25.0,,52.0,,
29500,201606091500,300.0,20.0,,51.0,,
29500,201606091600,280.0,22.0,,51.0,,
29500,201606091700,290.0,18.0,,51.0,,
29500,201606091800,270.0,13.0,,51.0,52.0,49.0
29500,201606091900,270.0,13.0,,51.0,,
29500,201606092000,260.0,13.0,,51.0,,
29500,201606092100,230.0,11.0,,50.0,,
29500,201606092200,240.0,18.0,,50.0,,
29500,201606092300,240.0,18.0,,50.0,,
29500,201606100000,250.0,16.0,,50.0,,
29500,201606100100,260.0,16.0,,51.0,,
29500,201606100200,260.0,18.0,,51.0,,
29500,201606100300,280.0,13.0,,50.0,,
29500,201606100400,280.0,11.0,,50.0,,
29500,201606100500,290.0,11.0,,50.0,,
29500,201606100600,270.0,4.0,,51.0,52.0,50.0
29500,201606100700,300.0,2.0,,53.0,,
29500,201606100800,250.0,7.0,,54.0,,
29500,201606100900,320.0,7.0,,52.0,,
29500,201606101000,60.0,7.0,,50.0,,
29500,201606101100,100.0,7.0,,47.0,,
29500,201606101200,200.0,2.0,,52.0,,
29500,201606101300,330.0,4.0,,53.0,,
29500,201606101400,340.0,11.0,,55.0,,
29500,201606101500,330.0,13.0,,54.0,,
29500,201606101600,350.0,16.0,,50.0,,
29500,201606101700,360.0,4.0,,51.0,,
29500,201606101800,360.0,9.0,,52.0,56.0,46.0
29500,201606101900,350.0,16.0,,51.0,,
29500,201606102000,50.0,4.0,,49.0,,
29500,201606102100,360.0,9.0,,48.0,,
29500,201606102200,360.0,11.0,,48.0,,
29500,201606102300,360.0,11.0,,48.0,,
29500,201606110000,10.0,9.0,,46.0,,
29500,201606110100,360.0,11.0,,47.0,,
29500,201606110200,360.0,13.0,,47.0,,
29500,201606110300,360.0,11.0,,49.0,,
29500,201606110400,360.0,11.0,,50.0,,
29500,201606110500,350.0,11.0,,52.0,,
29500,201606110600,350.0,13.0,,53.0,53.0,46.0
29500,201606110700,330.0,18.0,,54.0,,
29500,201606110800,340.0,18.0,,54.0,,
29500,201606110900,340.0,18.0,,55.0,,
29500,201606111000,340.0,20.0,,55.0,,
29500,201606111100,340.0,20.0,,56.0,,
29500,201606111200,340.0,20.0,,56.0,,
29500,201606111300,330.0,20.0,,56.0,,
29500,201606111400,340.0,18.0,,56.0,,
29500,201606111500,320.0,16.0,,59.0,,
29500,201606111600,320.0,20.0,,57.0,,
29500,201606111700,320.0,16.0,,56.0,,
29500,201606111800,320.0,16.0,,56.0,59.0,53.0
29500,201606111900,320.0,16.0,,56.0,,
29500,201606112000,340.0,13.0,,55.0,,
29500,201606112100,340.0,9.0,,53.0,,
29500,201606112200,330.0,9.0,,52.0,,
29500,201606112300,350.0,11.0,,52.0,,
29500,201606120000,330.0,11.0,,52.0,,
29500,201606120100,350.0,13.0,,51.0,,
29500,201606120200,340.0,13.0,,50.0,,
29500,201606120300,350.0,13.0,,51.0,,
29500,201606120400,350.0,7.0,,51.0,,
29500,201606120500,340.0,16.0,,51.0,,
29500,201606120600,340.0,16.0,,53.0,57.0,49.0
29500,201606120700,340.0,13.0,,55.0,,
29500,201606120800,320.0,18.0,,56.0,,
29500,201606120900,320.0,20.0,,56.0,,
29500,201606121000,310.0,20.0,,57.0,,
29500,201606121100,300.0,22.0,,56.0,,
29500,201606121200,300.0,22.0,,56.0,,
29500,201606121300,300.0,25.0,,56.0,,
29500,201606121400,310.0,25.0,,56.0,,
29500,201606121500,310.0,20.0,,56.0,,
29500,201606121600,310.0,22.0,,55.0,,
29500,201606121700,310.0,20.0,,55.0,,
29500,201606121800,310.0,18.0,,54.0,58.0,53.0
29500,201606121900,310.0,16.0,,53.0,,
29500,201606122000,300.0,13.0,,51.0,,
29500,201606122100,300.0,11.0,,50.0,,
29500,201606122200,310.0,11.0,,50.0,,
29500,201606122300,310.0,9.0,,49.0,,
29500,201606130000,270.0,11.0,,48.0,,
29500,201606130100,280.0,11.0,,49.0,,
29500,201606130200,300.0,7.0,,49.0,,
29500,201606130300,300.0,9.0,,51.0,,
29500,201606130400,310.0,11.0,,52.0,,
29500,201606130500,320.0,9.0,,54.0,,
29500,201606130600,320.0,9.0,,56.0,57.0,48.0
29500,201606130700,310.0,9.0,,57.0,,
29500,201606130800,320.0,9.0,,58.0,,
29500,201606130900,330.0,7.0,,61.0,,
29500,201606131000,240.0,11.0,,60.0,,
29500,201606131100,240.0,13.0,,59.0,,
29500,201606131200,210.0,13.0,,61.0,,
29500,201606131300,220.0,13.0,,60.0,,
29500,201606131400,220.0,18.0,,60.0,,
29500,201606131500,220.0,16.0,,60.0,,
29500,201606131600,240.0,13.0,,59.0,,
29500,201606131700,230.0,9.0,,59.0,,
29500,201606131800,210.0,11.0,,59.0,62.0,55.0
29500,201606131900,230.0,9.0,,56.0,,
29500,201606132000,280.0,4.0,,55.0,,
29500,201606132100,220.0,4.0,,52.0,,
29500,201606132200,210.0,2.0,,51.0,,
29500,201606132300,280.0,2.0,,51.0,,
29500,201606140000,210.0,2.0,,50.0,,
29500,201606140100,190.0,4.0,,49.0,,
29500,201606140200,220.0,4.0,,52.0,,
29500,201606140300,210.0,7.0,,54.0,,
29500,201606140400,230.0,11.0,,55.0,,
29500,201606140500,230.0,9.0,,57.0,,
29500,201606140600,210.0,11.0,,58.0,59.0,49.0
29500,201606140700,210.0,9.0,,59.0,,
29500,201606140800,190.0,11.0,,59.0,,
29500,201606140900,190.0,16.0,,60.0,,
29500,201606141000,190.0,16.0,,60.0,,
29500,201606141100,190.0,16.0,,61.0,,
29500,201606141200,180.0,13.0,,63.0,,
29500,201606141300,200.0,13.0,,62.0,,
29500,201606141400,190.0,9.0,,65.0,,
29500,201606141500,190.0,9.0,,64.0,,
29500,201606141600,220.0,7.0,,63.0,,
29500,201606141700,150.0,4.0,,58.0,,
29500,201606141800,140.0,4.0,,57.0,65.0,57.0
29500,201606141900,,,,60.0,,
29500,201606142000,120.0,2.0,,55.0,,
29500,201606142100,60.0,2.0,,52.0,,
29500,201606142200,90.0,2.0,,51.0,,
29500,201606142300,40.0,2.0,,50.0,,
29500,201606150000,50.0,4.0,,50.0,,
29500,201606150100,40.0,4.0,,51.0,,
29500,201606150200,50.0,9.0,,53.0,,
29500,201606150300,60.0,9.0,,56.0,,
29500,201606150400,70.0,9.0,,59.0,,
29500,201606150500,70.0,7.0,,61.0,,
29500,201606150600,80.0,9.0,,64.0,64.0,50.0
29500,201606150700,80.0,13.0,,65.0,,
29500,201606150800,100.0,13.0,,68.0,,
29500,201606150900,100.0,16.0,,69.0,,
29500,201606151000,110.0,13.0,,66.0,,
29500,201606151100,110.0,11.0,,67.0,,
29500,201606151200,110.0,13.0,,68.0,,
29500,201606151300,110.0,13.0,,69.0,,
29500,201606151400,110.0,11.0,,69.0,,
29500,201606151500,90.0,9.0,,71.0,,
29500,201606151600,110.0,9.0,,68.0,,
29500,201606151700,120.0,9.0,,67.0,,
29500,201606151800,80.0,13.0,,67.0,72.0,64.0
29500,201606151900,70.0,7.0,,66.0,,
29500,201606152000,60.0,7.0,,65.0,,
29500,201606152100,50.0,9.0,,64.0,,
29500,201606152200,60.0,7.0,,64.0,,
29500,201606152300,50.0,7.0,,63.0,,
29500,201606160000,60.0,11.0,,62.0,,
29500,201606160100,40.0,16.0,,60.0,,
29500,201606160200,30.0,16.0,,58.0,,
29500,201606160300,30.0,16.0,,57.0,,
29500,201606160400,30.0,16.0,,57.0,,
29500,201606160500,30.0,16.0,,57.0,,
29500,201606160600,40.0,13.0,,57.0,67.0,56.0
29500,201606160700,50.0,9.0,,58.0,,
29500,201606160800,70.0,9.0,,59.0,,
29500,201606160900,70.0,11.0,,60.0,,
29500,201606161000,70.0,11.0,,60.0,,
29500,201606161100,80.0,11.0,,60.0,,
29500,201606161200,80.0,13.0,,63.0,,
29500,201606161300,90.0,13.0,,61.0,,
29500,201606161400,100.0,13.0,,62.0,,
29500,201606161500,110.0,13.0,,60.0,,
29500,201606161600,120.0,13.0,,58.0,,
29500,201606161700,130.0,16.0,,57.0,,
29500,201606161800,130.0,13.0,,57.0,64.0,56.0
29500,201606161900,150.0,18.0,,56.0,,
29500,201606162000,130.0,16.0,,56.0,,
29500,201606162100,130.0,20.0,,56.0,,
29500,201606162200,130.0,20.0,,56.0,,
29500,201606162300,130.0,20.0,,56.0,,
29500,201606170000,130.0,25.0,,55.0,,
29500,201606170100,140.0,22.0,,55.0,,
29500,201606170200,140.0,20.0,,55.0,,
29500,201606170300,130.0,18.0,,55.0,,
29500,201606170400,130.0,18.0,,55.0,,
29500,201606170500,130.0,16.0,,55.0,,
29500,201606170600,150.0,18.0,,56.0,57.0,55.0
29500,201606170700,150.0,16.0,,56.0,,
29500,201606170800,150.0,20.0,,56.0,,
29500,201606170900,160.0,20.0,,55.0,,
29500,201606171000,170.0,18.0,,55.0,,
29500,201606171100,170.0,22.0,,56.0,,
29500,201606171200,180.0,18.0,,58.0,,
29500,201606171300,190.0,16.0,,60.0,,
29500,201606171400,150.0,13.0,,60.0,,
29500,201606171500,150.0,13.0,,58.0,,
29500,201606171600,120.0,7.0,,58.0,,
29500,201606171700,100.0,9.0,,59.0,,
29500,201606171800,50.0,4.0,,58.0,62.0,55.0
29500,201606171900,30.0,7.0,,58.0,,
29500,201606172000,30.0,9.0,,59.0,,
29500,201606172100,20.0,11.0,,57.0,,
29500,201606172200,20.0,16.0,,58.0,,
29500,201606172300,30.0,18.0,,59.0,,
29500,201606180000,30.0,18.0,,60.0,,
29500,201606180100,40.0,11.0,,60.0,,
29500,201606180200,90.0,13.0,,60.0,,
29500,201606180300,140.0,20.0,,57.0,,
29500,201606180400,180.0,9.0,,57.0,,
29500,201606180500,110.0,13.0,,57.0,,
29500,201606180600,110.0,11.0,,58.0,61.0,57.0
29500,201606180700,100.0,7.0,,59.0,,
29500,201606180800,110.0,11.0,,60.0,,
29500,201606180900,120.0,11.0,,58.0,,
29500,201606181000,140.0,7.0,,60.0,,
29500,201606181100,170.0,9.0,,60.0,,
29500,201606181200,180.0,9.0,,61.0,,
29500,201606181300,200.0,13.0,,56.0,,
29500,201606181400,270.0,22.0,,54.0,,
29500,201606181500,250.0,18.0,,55.0,,
29500,201606181600,240.0,18.0,,55.0,,
29500,201606181700,230.0,18.0,,55.0,,
29500,201606181800,230.0,16.0,,55.0,63.0,54.0
29500,201606181900,230.0,16.0,,55.0,,
29500,201606182000,240.0,16.0,,54.0,,
29500,201606182100,240.0,18.0,,54.0,,
29500,201606182200,240.0,16.0,,54.0,,
29500,201606182300,240.0,16.0,,54.0,,
29500,201606190000,250.0,16.0,,54.0,,
29500,201606190100,240.0,13.0,,54.0,,
29500,201606190200,240.0,11.0,,54.0,,
29500,201606190300,230.0,13.0,,55.0,,
29500,201606190400,230.0,11.0,,55.0,,
29500,201606190500,230.0,11.0,,55.0,,
29500,201606190600,250.0,11.0,,56.0,56.0,54.0
29500,201606190700,260.0,16.0,,57.0,,
29500,201606190800,250.0,13.0,,57.0,,
29500,201606190900,250.0,11.0,,58.0,,
29500,201606191000,240.0,9.0,,59.0,,
29500,201606191100,170.0,13.0,,62.0,,
29500,201606191200,180.0,11.0,,62.0,,
29500,201606191300,190.0,11.0,,61.0,,
29500,201606191400,190.0,13.0,,60.0,,
29500,201606191500,190.0,16.0,,61.0,,
29500,201606191600,190.0,16.0,,60.0,,
29500,201606191700,190.0,13.0,,59.0,,
29500,201606191800,170.0,16.0,,59.0,63.0,56.0
29500,201606191900,170.0,18.0,,57.0,,
29500,201606192000,160.0,16.0,,56.0,,
29500,201606192100,160.0,16.0,,56.0,,
29500,201606192200,180.0,13.0,,56.0,,
29500,201606192300,170.0,11.0,,56.0,,
29500,201606200000,180.0,9.0,,55.0,,
29500,201606200100,180.0,7.0,,55.0,,
29500,201606200200,170.0,7.0,,55.0,,
29500,201606200300,220.0,2.0,,56.0,,
29500,201606200400,210.0,2.0,,56.0,,
29500,201606200500,130.0,4.0,,57.0,,
29500,201606200600,150.0,9.0,,59.0,60.0,55.0
29500,201606200700,160.0,9.0,,59.0,,
29500,201606200800,200.0,11.0,,60.0,,
29500,201606200900,180.0,11.0,,60.0,,
29500,201606201000,160.0,13.0,,63.0,,
29500,201606201100,180.0,16.0,,61.0,,
29500,201606201200,170.0,18.0,,61.0,,
29500,201606201300,160.0,20.0,,61.0,,
29500,201606201400,170.0,20.0,,60.0,,
29500,201606201500,170.0,20.0,,60.0,,
29500,201606201600,160.0,18.0,,60.0,,
29500,201606201700,170.0,16.0,,59.0,,
29500,201606201800,170.0,13.0,,58.0,63.0,58.0
29500,201606201900,160.0,13.0,,56.0,,
29500,201606202000,150.0,13.0,,55.0,,
29500,201606202100,150.0,16.0,,55.0,,
29500,201606202200,160.0,11.0,,55.0,,
29500,201606202300,170.0,11.0,,55.0,,
29500,201606210000,190.0,9.0,,56.0,,
29500,201606210100,180.0,9.0,,55.0,,
29500,201606210200,150.0,11.0,,54.0,,
29500,201606210300,140.0,11.0,,55.0,,
29500,201606210400,150.0,13.0,,55.0,,
29500,201606210500,160.0,11.0,,56.0,,
29500,201606210600,160.0,11.0,,56.0,58.0,54.0
29500,201606210700,150.0,11.0,,57.0,,
29500,201606210800,180.0,11.0,,58.0,,
29500,201606210900,170.0,13.0,,60.0,,
29500,201606211000,160.0,13.0,,62.0,,
29500,201606211100,170.0,11.0,,59.0,,
29500,201606211200,150.0,13.0,,61.0,,
29500,201606211300,150.0,13.0,,59.0,,
29500,201606211400,170.0,16.0,,59.0,,
29500,201606211500,170.0,13.0,,58.0,,
29500,201606211600,180.0,11.0,,59.0,,
29500,201606211700,190.0,13.0,,58.0,,
29500,201606211800,190.0,16.0,,57.0,63.0,56.0
29500,201606211900,180.0,13.0,,56.0,,
29500,201606212000,180.0,16.0,,56.0,,
29500,201606212100,180.0,11.0,,56.0,,
29500,201606212200,170.0,11.0,,56.0,,
29500,201606212300,190.0,11.0,,57.0,,
29500,201606220000,180.0,9.0,,56.0,,
29500,201606220100,190.0,11.0,,57.0,,
29500,201606220200,180.0,9.0,,57.0,,
29500,201606220300,220.0,7.0,,57.0,,
29500,201606220400,190.0,9.0,,57.0,,
29500,201606220500,170.0,9.0,,56.0,,
29500,201606220600,190.0,7.0,,57.0,57.0,56.0
29500,201606220700,170.0,4.0,,60.0,,
29500,201606220800,160.0,13.0,14.0,63.0,,
29500,201606220900,170.0,11.0,,64.0,,
29500,201606221000,170.0,11.0,,64.0,,
29500,201606221100,180.0,11.0,,66.0,,
29500,201606221200,190.0,11.0,,66.0,,
29500,201606221300,190.0,11.0,,66.0,,
29500,201606221400,190.0,11.0,,65.0,,
29500,201606221500,160.0,9.0,,64.0,,
29500,201606221600,170.0,11.0,,64.0,,
29500,201606221700,190.0,11.0,,65.0,,
29500,201606221800,170.0,9.0,,62.0,67.0,57.0
29500,201606221900,160.0,7.0,,59.0,,
29500,201606222000,170.0,9.0,,58.0,,
29500,201606222100,170.0,7.0,,57.0,,
29500,201606222200,170.0,9.0,,58.0,,
29500,201606222300,180.0,11.0,,58.0,,
29500,201606230000,190.0,7.0,,58.0,,
29500,201606230100,180.0,7.0,,58.0,,
29500,201606230200,220.0,4.0,,58.0,,
29500,201606230300,170.0,9.0,,59.0,,
29500,201606230400,180.0,7.0,,59.0,,
29500,201606230500,160.0,7.0,,59.0,,
29500,201606230600,180.0,9.0,,59.0,63.0,57.0
29500,201606230700,160.0,11.0,,59.0,,
29500,201606230800,160.0,13.0,,59.0,,
29500,201606230900,150.0,16.0,,58.0,,
29500,201606231000,160.0,13.0,,60.0,,
29500,201606231100,170.0,11.0,,59.0,,
29500,201606231200,170.0,13.0,,61.0,,
29500,201606231300,180.0,20.0,,63.0,,
29500,201606231400,190.0,18.0,,62.0,,
29500,201606231500,190.0,13.0,,63.0,,
29500,201606231600,190.0,7.0,,65.0,,
29500,201606231700,160.0,9.0,,61.0,,
29500,201606231800,150.0,7.0,,59.0,65.0,58.0
29500,201606231900,160.0,7.0,,58.0,,
29500,201606232000,150.0,7.0,,58.0,,
29500,201606232100,160.0,4.0,,58.0,,
29500,201606232200,170.0,4.0,,58.0,,
29500,201606232300,150.0,7.0,,58.0,,
29500,201606240000,210.0,2.0,,58.0,,
29500,201606240100,210.0,4.0,,58.0,,
29500,201606240200,230.0,7.0,,60.0,,
29500,201606240300,160.0,4.0,,61.0,,
29500,201606240400,180.0,4.0,,60.0,,
29500,201606240500,130.0,2.0,,60.0,,
29500,201606240600,120.0,7.0,,60.0,61.0,58.0
29500,201606240700,140.0,7.0,,60.0,,
29500,201606240800,140.0,7.0,,62.0,,
29500,201606240900,130.0,11.0,,59.0,,
29500,201606241000,120.0,11.0,,59.0,,
29500,201606241100,90.0,13.0,,60.0,,
29500,201606241200,80.0,11.0,,61.0,,
29500,201606241300,80.0,13.0,,62.0,,
29500,201606241400,100.0,18.0,,64.0,,
29500,201606241500,110.0,16.0,,64.0,,
29500,201606241600,110.0,16.0,,62.0,,
29500,201606241700,110.0,9.0,,60.0,,
29500,201606241800,130.0,7.0,,60.0,65.0,59.0
29500,201606241900,160.0,7.0,,59.0,,
29500,201606242000,190.0,7.0,,58.0,,
29500,201606242100,240.0,4.0,,57.0,,
29500,201606242200,260.0,4.0,,58.0,,
29500,201606242300,310.0,2.0,,58.0,,
29500,201606250000,250.0,2.0,,58.0,,
29500,201606250100,240.0,4.0,,58.0,,
29500,201606250200,270.0,2.0,,59.0,,
29500,201606250300,200.0,4.0,,59.0,,
29500,201606250400,360.0,2.0,,59.0,,
29500,201606250500,140.0,4.0,,59.0,,
29500,201606250600,170.0,7.0,,59.0,60.0,57.0
29500,201606250700,170.0,4.0,,60.0,,
29500,201606250800,140.0,9.0,,61.0,,
29500,201606250900,130.0,4.0,,64.0,,
29500,201606251000,120.0,9.0,,62.0,,
29500,201606251100,130.0,9.0,,64.0,,
29500,201606251200,130.0,7.0,,65.0,,
29500,201606251300,130.0,9.0,,65.0,,
29500,201606251400,160.0,11.0,,68.0,,
29500,201606251500,150.0,9.0,,66.0,,
29500,201606251600,140.0,9.0,,63.0,,
29500,201606251700,140.0,4.0,,64.0,,
29500,201606251800,130.0,7.0,,62.0,68.0,59.0
29500,201606251900,130.0,4.0,,62.0,,
29500,201606252000,130.0,4.0,,61.0,,
29500,201606252100,130.0,4.0,,60.0,,
29500,201606252200,120.0,2.0,,59.0,,
29500,201606252300,100.0,2.0,,59.0,,
29500,201606260000,20.0,4.0,,59.0,,
29500,201606260100,30.0,2.0,,59.0,,
29500,201606260200,30.0,4.0,,59.0,,
29500,201606260300,30.0,9.0,,63.0,,
29500,201606260400,40.0,9.0,,65.0,,
29500,201606260500,50.0,9.0,,68.0,,
